id,created_at,Type,text
730427885178195970,11/5/16,Retweet,"RT @AmarUjalaNews: @ArvindKejriwal का सवाल, 'आख‌िर किस राज के चलते डीयू वीसी ने नहीं दिखाई @narendramodi की डिग्री'--&gt;https://t.co/okwrNwA6…"
730427822909620224,11/5/16,Retweet,"RT @Inkhabar: 'आप' ने मोदी की डिग्री पर DU से पूछा, 1978 में कंप्यूटर थे?
https://t.co/4R34bTvHfK #Modi @ashutosh83B @ArvindKejriwal @Aashi…"
730420383971692545,11/5/16,Retweet,RT @AashishKhetan: DU के रिकार्ड्स रूम पर ज़बरदस्त पुलिस फ़ोर्स तैनात है. छात्र मजे ले रहे है. कह रहे हैं जैसे यहाँ रिकार्ड्स नहीं एटॉमिक ब…
730379089580838912,11/5/16,Retweet,"RT @aajtak: Breaking News: डीयू के VC को किसी छात्र की डिग्री दिखाने का हक नहीं: सूत्र
https://t.co/9sk8tHNITL
#Aajtak https://t.co/tSrHCRU…"
730378544648327168,11/5/16,Self,PM's statement is an insult to the people of Kerala.  https://t.co/1RXN6jXgZt
730378008054370304,11/5/16,Retweet,"RT @aapkaprithvi: Courageous article at a time when Modi Sarkaar has managed muzzling most media ! 
https://t.co/Tbn0guux98"
730371784835530752,11/5/16,Retweet,RT @AashishKhetan: मोदी जी ने केरल को सोमालिया बता के केरलवासियों का घोर अपमान किया है. PM ने पहले भी कई बार गन्दी भाषा का इस्तेमाल किया है…
730355646273617921,11/5/16,Self,"Jaitley ji n Amit Shah ji, after showing papers in PC, said- ""जाओ अब जाकर DU मे देख लो।"" Now VC refuses? What is so secret abt PM's degree?"
730329438206988293,11/5/16,Retweet,"RT @ajitanjum: रोहित, कंचन मेरी बहन है, आप उसकी तकलीफ को नहीं समझ सकते तो तंज तो मत कसिए..45 दिन रो रोकर बीता है उसका https://t.co/Q2oa7PnT…"
730324012128194560,11/5/16,Self,Hope Modi ji will learn a lesson from Uttarakhand and not do similar misadventure in Delhi by disqualifying our 21 MLAs
730308409023729664,11/5/16,Retweet,RT @sardesairajdeep: Uttarakhand was a Himalayan blunder after all.
730303398134845440,11/5/16,Retweet,"RT @AAPInNews: Interview of @AtishiMarlena who is advisor to DY CM and is Leading  Mohalla Sabha project

https://t.co/iyh7jQC4ud https://t…"
730303071939661824,11/5/16,Self,Sushma ji is doing excellent work https://t.co/7SE43oboBe
730302454764605440,11/5/16,Self,Modi Govt shud apologise to the nation for acting in unconstitutional and undemocratic manner in Uttarakhand
730266279999836160,11/5/16,Retweet,"RT @JantaKaReporter: PM Modi's BA degree row: Activists' question ""computerised mark-sheet in 1978, hand-written in 1980""
https://t.co/Ves9…"
730238125935624192,11/5/16,Retweet,"RT @AAPInNews: Degree or no degree, Modi has failed this test

https://t.co/o5akGv6Dit https://t.co/aOkTdkMcy6"
730229106193907713,11/5/16,Self,"Interesting -

https://t.co/gPtOYNNfYX"
730213590192558080,11/5/16,Retweet,"RT @IndianExpress: DU Registrar under pressure from Centre: AAP on Modi degree row 

https://t.co/CChtEoBtpV"
730212411429490688,11/5/16,Retweet,RT @msisodia: आने वाली पीढ़ी को भारतीयता की समझ और हिम्मत से दूर रखने की खतरनाक साजिश शुरू हो गई है। https://t.co/taYPHu8DR0
730211983828647936,11/5/16,Self,"Read this. V damning allegations against Modi ji. Kudos to IE for showing courage. Wud other media show courage?
https://t.co/IQYL5Zwvr1"
730068485649354752,10/5/16,Retweet,"RT @vimlendu: UPSC topper a woman,  second topper from Kashmir, best stereotype buster in times like these. @sardesairajdeep"
730016617678159872,10/5/16,Self,"Congrats to Delhi girl Tina Dabi, topper of UPSC exam. I wish her a bright career"
730008864154918912,10/5/16,Retweet,"RT @Shalupcrf: Meet @ArvindKejriwal in Goa 
Date : 22nd may 
Time : 4 PM 
Venue : Campal Ground , Panaji.

@AamAadmiParty @AAPGoa https://t…"
729931255274450944,10/5/16,Self,Uttarakhand floor test outcome is a huge setback to Modi Govt. Hope they will stop toppling Govts now
729895793340092416,10/5/16,Retweet,"RT @AAPInNews: Over 2,900 mohalla sabhas to be notified https://t.co/vRJ7pTNCto"
729849207826296832,10/5/16,Retweet,"RT @AashishKhetan: A year after their crop was destroyed by unseasonal rains, farmers in Punjab receive Rs 50 each in compensation https://…"
729690758954008577,9/5/16,Self,DU VC not confirming the degree https://t.co/X35MQxsrSZ
729686186499919873,9/5/16,Retweet,"RT @nidhi_ET: i m MA in political science, says @rssurjewala. cald my profs to ask if there is ""3/4th political science"". hope i hav got co…"
729685408573984768,9/5/16,Retweet,"RT @svaradarajan: BJP Releases Modi's Degrees, But Something is Amiss Says AAP https://t.co/goK0nLgAI8 via @thewire_in"
729676081603678208,9/5/16,Retweet,"RT @DaaruBaazMehta: READ N SHARE

Why I am convinced Modi's degrees are fake - by @apoorva2pathak

https://t.co/kO3ZqtNnz9"
729644349466812416,9/5/16,Self,Docs in DU hv been sealed. BJP presents Farzi docs in a PC n gets real records sealed? Why? Implement CIC order. Allow inspection
729551764987457536,9/5/16,Retweet,"RT @Rohinisgh_ET: Exactly. Forget arrest, govt hasn't even been able to remove exemption from airport frisking for him! https://t.co/HkSOR2…"
729535979078438912,9/5/16,Retweet,RT @AashishKhetan: Co that broadcast Modi ji's election rallies through 3D hologram has defaulted on 1000 cr bank loan https://t.co/9lBJ1Ej…
729507462177562625,9/5/16,Retweet,"RT @AAPInNews: Punjab 

Don’t take your life, we will set things right: AAP to farmers https://t.co/0iSAiwxXCs"
729506711166451712,9/5/16,Retweet,"RT @Vaibhav_AAP: अन्य प्रदेशों में भी उठी आवाज
दिल्ली सरकार स्कूलों की मनमानी पे लगाम लगा सकती है तो और प्रदेश क्यों नही
@msisodia https://…"
729466540899352576,9/5/16,Retweet,RT @AtishiMarlena: Change is in the air! Here's a small sample of the transformation taking place in Delhi govt schools https://t.co/clXgg6…
729466088132612097,9/5/16,Retweet,"RT @nilanjanaroy: ""Why do trolls remind you to say “our respected PM”? Why was the PM not respected then?"" @ShirishKunder: https://t.co/VRi…"
729463190686437377,9/5/16,Retweet,"RT @jalajboy: Is this an acceptance that only Kejriwal can ""act"" on the corrupt? I think the minister echoed what India feels.  https://t.c…"
729462060963254274,9/5/16,Self,"Why is Kejriwal not focusing on Delhi? by @whiterose02_wr https://t.co/6UAruqzial

Must read and share."
729335624587685888,8/5/16,Self,"If u make CBI independent, m ready to take up this job. Will send corrupt to jail n get India rid of corruption https://t.co/3vL792HVwr"
729334425117437953,8/5/16,Retweet,"RT @aajtak: @ArvindKejriwal बोले- @narendramodi के राज जानता है गांधी परिवार, PM नहीं करेंगे कार्रवाई
https://t.co/pdWs9wlBnq https://t.co/…"
729334270079213568,8/5/16,Retweet,"RT @QuintHindi: #AgustaWestland | CM @ArvindKejriwal ने कहा- गांधी परिवार के पास हैं PM मोदी के राज, इसलिए वे कार्रवाई नहीं करते' https://t…"
729330225499258880,8/5/16,Retweet,"RT @AAPPunjab2017: ਜ਼ਰੂਰ ਵੇਖੋ @DrKumarVishwas ਦਾ ਨਸ਼ਿਆਂ ਦੇ ਖਿਲਾਫ ਨਵਾਂ ਰਿਲੀਜ਼ ਹੋਇਆ ਗਾਣਾ #KVNasha

https://t.co/wOi7ttK6h3"
729327729108242432,8/5/16,Self,"Must watch. Link of just released full #KVNasha Song by Dr Kumar Vishwas 
https://t.co/jUJp6JnjHb"
729325304951541761,8/5/16,Retweet,RT @NeelkamalTOI: AAP to giv thrust to unabated spate of farm suicides at Pb Bolda campaign for farmers ask ppl to take vow to not let anyo…
729325256515653632,8/5/16,Retweet,RT @NeelkamalTOI: AAP suggested ppl shud form small groups who shud remain in constant touch wid farm families pliable to end lives out of…
729325229126848515,8/5/16,Retweet,RT @NeelkamalTOI: AAP leaders ask farmers to raise hands to take vow dt they wil work 2 stop farm suicides nt let anyone commit suicide @ip…
729323390348234752,8/5/16,Retweet,"RT @pandeypoonamNBT: पंजाब  में कई लोगों को नशे के झूठे केस में फँसाया है, सरकार आते ही वे झूठे केस वापस लेंगे : @arvindkejriwal @NBTDilli…"
729323370718875648,8/5/16,Retweet,"RT @pandeypoonamNBT: Punjab mein AAP sarkar aate hi Nashe ka dhanda band kervayenge Aur ""bade bade"" logo ko jail bhejenge : @arvindkejriwal…"
729323260266024964,8/5/16,Retweet,RT @pandeypoonamNBT: पंजाब में सरकार आते ही Rehabilitation का काम युद्ध स्तर पर शुरू करेंगे : @arvindkejriwal @NBTDilli #NASHA #AAP
729299568110804996,8/5/16,Self,Evidence of BJP saving Sheila ji https://t.co/AjlYr7MEtB
729268944092139520,8/5/16,Retweet,"RT @Shalupcrf: गांधी परिवार के पास हैं मोदी के कुछ राज, इसलिए पीएम नहीं उठा रहे कोई कदम: @ArvindKejriwal  https://t.co/8ScxQsntcF via @Navb…"
729265978085888004,8/5/16,Retweet,"RT @IndianExpress: Just In | Delhi's Chhatarpur MLA Kartar Singh Tanwar's car attacked by 4 unidentified persons. MLA safe, his aide injure…"
729264604505853953,8/5/16,Retweet,"RT @ITNlive: RT if u still remember this scene ??
@SrBachchan #MothersDay https://t.co/2d92V842BA"
729233500465995776,8/5/16,Retweet,"RT @ashutosh83B: Murderous assault on AAP MLA, Kartar Singh Tanwar. Chhatarpur. Driver is injured. Attackers were carrying pistol. Kartar i…"
729232699580387328,8/5/16,Retweet,RT @ITNlive: #AAP विधायक #KartarSinghTanwar पर हमला ! - https://t.co/wzUEGIiZcO https://t.co/v6erTDdpm2
729186668431937536,8/5/16,Retweet,"RT @JantaKaReporter: Can Narendra Modi be disqualified over degree row? Why has PM always taken liberties with truth? By Abhishek Bhaya 
ht…"
729156819294236672,8/5/16,Self,Sources- Gandhi family has some secrets of Modi ji. That's why Modi ji will never be able to act against any member of Gandhi family
729144897073221632,8/5/16,Retweet,RT @AAPInNews: सोनिया गांधी को गिरफ्तार करने से डरते हैं मोदी : केजरीवाल https://t.co/OLbk2WWur4
729143908278673408,8/5/16,Retweet,"RT @sharmanagendar: Modi govt's obsession to topple govts leads to a diplomatic fiasco now
 https://t.co/dh4MLaYz3t"
729142320529027074,8/5/16,Retweet,"RT @Shalupcrf: Modi must apologise to nation on degree, we'll forgive. We don't want PM with MA degree, we want honest PM:Kejriwal
https://…"
729140202929803264,8/5/16,Retweet,RT @randy2274: Name 5 seats you hope to win: Bhagwant Mann to Capt Amarinder. https://t.co/0bSzfOlwFQ
729122727852965888,8/5/16,Retweet,RT @Shalupcrf: अंबेडकर नगर के लोगों को मिली राहत  : आप विधायक अजय दत्त ने बदलवाई 70 साल पुरानी जल आपूर्ति लाइनें https://t.co/XavqNcQXOc
729115189749157888,8/5/16,Retweet,RT @msisodia: Feeling proud to be member of govt where we have such a visionary and comitted PWD minister @SatyendarJain https://t.co/pvkuH…
728975410248167425,7/5/16,Retweet,"RT @ChoradiyaMehul: मध्य प्रदेश में @ArvindKejriwal और @msisodia की शिक्षा निति के कायल हुए अभिभावक और आम जनता ।
आप जिंदाबाद https://t.co/f…"
728975331823112193,7/5/16,Retweet,"RT @AmanSharma_ET: With @INCIndia &amp; other parties now joining @AamAadmiParty in raising PM's degree Q, it would be interesting to see what…"
728975237283495936,7/5/16,Retweet,"RT @raghav_chadha: After today's protest, BJP says AAP is B-team of Cong &amp; Cong says AAP is B-team of BJP but both don't want to comment on…"
728951555358117888,7/5/16,Retweet,"RT @AdityaRajKaul: CM @ArvindKejriwal asks the most pertinent question, why is BJP Govt not taking action against politicians from Congress…"
728949884540334080,7/5/16,Retweet,RT @sharmanagendar: Kejriwal vs Modi: The PM's silence could lead to his own political encirclement via @firstpost   https://t.co/vadCnaR2xA
728949649457958912,7/5/16,Retweet,"RT @AAPInNews: Modern Anganwadi of Delhi Govt at Peeragarhi, New Delhi.

@ArvindKejriwal https://t.co/WA2Ck5HltT"
728850450502537216,7/5/16,Retweet,RT @AmarUjalaNews: अगस्तावेस्टलैंड डील पर केजरीवाल ने पूछा- 'पीएम जी सोनिया जी से इतना क्यों डरते हैं?'&gt;&gt;https://t.co/ayNINv6HLx
728846108399681536,7/5/16,Retweet,RT @htTweets: Why is @narendramodi protecting Sonia? @ArvindKejriwal leads protest over chopper deal https://t.co/5sQ6q4wZyB https://t.co/4…
728845580877873152,7/5/16,Retweet,"RT @aaprohit: DY CM @msisodia, Health min. @SatyendarJain along with CM @ArvindKejriwal visits Polyclinic at Paschim Vihar https://t.co/z0l…"
728845201649897473,7/5/16,Self,Do watch this clip. I went for a sudden inspection of this polyclinic today https://t.co/YQUW5YQiyr
728844660433629184,7/5/16,Retweet,"RT @aartic02: मोदी जी में इतनी हिम्मत नहीं के वे रॉबर्ट वाड्रा पे CBI की Raid करवा सकें, केजरीवाल पे करवाएंगे; .@ArvindKejriwal"
728844611783897089,7/5/16,Retweet,"RT @AAPInNews: अगस्ता मामला : आप का जंतर मंतर पर प्रदर्शन, केजरीवाल बोले- सोनिया जी से क्यों डरते हैं पीएम https://t.co/Ny3F5hJvBm https://…"
728838827410862081,7/5/16,Self,"Visited a polyclinic in paschim vihar. Fully AC, better environ than any pvt hospi. U must visit it. Proud of u @SatyendarJain"
728827800023642114,7/5/16,Retweet,"RT @aajtak: केजरीवाल LIVE: PM की हिम्मत नहीं हो रही कि अगस्ता केस पर सोनिया से एक सवाल पूछ लें
https://t.co/bjdAk9B1y4 https://t.co/HOCbRZ7…"
728827757875056641,7/5/16,Retweet,"RT @ITNlive: .@ArvindKejriwa का PM पर तीखा हमला, पूछा- वाड्रा को जेल क्यों नहीं भेजते, गोद ले लिया क्या? l"
728827585157828608,7/5/16,Retweet,RT @aajtak: BREAKING NEWS: #Agusta सरकार में सोनिया गांधी को गिरफ्तार करने की हिम्मत नहीं: केजरीवाल https://t.co/9sk8tHNITL https://t.co/1D…
728827556280082432,7/5/16,Retweet,"RT @ITNlive: #PMModi केजरीवाल पर #CBI रेड करवाएंगे,पर रोबर्ट वाड्रा पर नहीं करवाएंगे! CM @ArvindKejriwal at Jantar Mantar Protest https://t…"
728827486914654208,7/5/16,Retweet,RT @ITNlive: #Modi की सरकार बनते ही 'रहस्यमई आग' में कैसे जल गईं #Agustawestland डील की फाइलें ! - https://t.co/JxAJPvOyj3 https://t.co/l9T…
728826140509540354,7/5/16,Retweet,RT @IndiaTodayFLASH: .@narendramodi does not have courage to arrest Sonia Gandhi in #Agusta deal: @ArvindKejriwal while addressing AAP work…
728826140492763137,7/5/16,Retweet,"RT @IndiaToday: LIVE | Nation won't tolerate @narendramodi's betrayal, says @ArvindKejriwal at Jantar Mantar"
728825660366565376,7/5/16,Retweet,"RT @IndiaTodayFLASH: Why @narendramodi is so scared of Sonia Gandhi, asks @ArvindKejriwal #VVIPChopperScam"
728825649423618048,7/5/16,Retweet,"RT @IndiaTodayFLASH: In last 2 years, BJP has done nothing on #AgustaWestland- @ArvindKejriwal #VVIPChopperScam"
728818709310115841,7/5/16,Self,LIVE on #Periscope: Protest against AgustaWestland Scam  https://t.co/odDneBs8hP
728797168061026306,7/5/16,Self,This is shocking https://t.co/P5t0XXb8LB
728795691053617152,7/5/16,Retweet,"RT @ITNlive: #Agusta मुद्दे पर AAP का बड़ा प्रदर्शन, 10बजे @ArvindKejriwal का भाषण मोदी-सोनिया के घरो पर प्रदर्शन की तैयारी https://t.co/8g…"
728786810957074433,7/5/16,Retweet,"RT @AAPInNews: 'BJP-कांग्रेस धरना पार्टियां, AAP  करती है काम' -केजरीवाल https://t.co/2fEULqVvHQ"
728757645507735552,7/5/16,Retweet,"RT @DaaruBaazMehta: Delhi Govt hospitals gives free medicine, sales down at nearby private pharmacies.

Thx @ArvindKejriwal sir. https://t.…"
728710527980060672,6/5/16,Retweet,"RT @ndtvvideos: Different 'Narendra Modi' Got Degree In 1978, Alleges AAP, Citing Documents - https://t.co/SWnCnBeAFf"
728635437170962432,6/5/16,Retweet,"RT @sunetrac: 2 gates,no entry, not even Info officer spkng. Does @PMOIndia degree scrutiny really warrant this @DelhiUniversity ? https://…"
728586981035347972,6/5/16,Retweet,RT @AashishKhetan: We challenge @narendramodi to give back the control of ACB to @ArvindKejriwal. Let ppl see the difference btwn Modi's CB…
728543526133305344,6/5/16,Self,Badal govt has blacked out Zee Punjabi in Punjab? https://t.co/iaPg6rFvA7
728533968430206976,6/5/16,Self,LIVE on #Periscope: Important Press Conference https://t.co/ltriASXd3F
728499019996135424,6/5/16,Retweet,"RT @vinodkapri: जिन लोगो को डिग्री विवाद छोटा लगता है,उन्हे नहीं भूलना चाहिए कि फ़र्ज़ी डिग्री के आरोप में पहले एक मंत्री को जेल हो चुकी है।"
728495265250983936,6/5/16,Retweet,RT @Kranjanashish: बीजेपी भूल गयी है क्या की वो सत्ता में है? और सत्ता वाले दोषियों के खिलाफ एक्शन लेते है। https://t.co/6CMILQvAKF
728493482810200065,6/5/16,Retweet,RT @randy2274: Sukhbir Badal arm twists Zee Punjab by blacking out the news channel since last evening after AAP accuses Majithia of drug l…
728493212684390400,6/5/16,Retweet,RT @msisodia: Forgery &amp; breach of trust are serious allegations. Modi ji's silence is neither helping the country's image nor his. #12thPas…
728493099094294528,6/5/16,Retweet,RT @msisodia: The relationship between a PM &amp; citizens is that of trust. Modiji must furnish his degree &amp; put a stop to this controversy #1…
728493051312738305,6/5/16,Retweet,RT @msisodia: It is not necessary to be highly educated to be a good administrator.But integrity is a quality that can't be compromised upo…
728474082988068864,6/5/16,Retweet,"RT @dilipkpandey: It ws nvr abt PM's capabilities. Its alwys abt cheat, forgery tht HE did to nation if he is #12thPassModi. Time to come c…"
728473989610233857,6/5/16,Retweet,RT @dilipkpandey: Being #12thPassModi is absolutely ok. The problem is what if he lied &amp; forged the docs which we see tdy? We hav a PM tht…
728473874564665344,6/5/16,Self,"BJP n Congress both r dharna parties. They do dharnas almost everyday. Today, BJP on dharna against itself. Only AAP delivers governance"
728472897535139840,6/5/16,Retweet,RT @manakgupta: Why should people in power sit on 'dharna'? Didn't they mock Kejriwal for doing this earlier?
728430973356924930,6/5/16,Retweet,"RT @SanjayAzadSln: मोदी अगस्टा पर सोनिया के साथ, सोनिया फर्जी डिग्री पर मोदी के साथ। ""कांग्रेस का हाथ भाजपा के साथ"" https://t.co/M1HBsu430E"
728430732394127360,6/5/16,Retweet,RT @Rohinisgh: @mungi_man So the party is protesting against its govt? Nice!:)
728430723141525504,6/5/16,Retweet,RT @Rohinisgh: Are they protesting against themselves for not being able to take action despite being in power? https://t.co/IbUMy52swc
728421765316284417,6/5/16,Retweet,"RT @AAPInNews: 11 सड़कों को किया जाना है रीडिजाइन, कन्सल्टेंट कर रहे हैं काम -

रोड साइड साइकलिंग और शॉपिंग का मजा https://t.co/aONpPW6yTa"
728421763621789696,6/5/16,Retweet,RT @ashutosh83B: मोदी जी की डिग्री फ़र्ज़ी है । ये आपराधिक मामला है ।
728421739718381569,6/5/16,Retweet,"RT @AashishKhetan: Misuse of sources by journalists &amp; misuse of journalists by sources have assumed epidemic proportions, writes N Ram http…"
728413587295768576,6/5/16,Retweet,RT @AashishKhetan: https://t.co/CvtNopuB4l
728410624682827777,6/5/16,Retweet,RT @ashutosh83B: I have filed RTI yesterday requesting DU/GU to provide more details about MODI's BA/MA degree. I have asked 8 new queries.
728410441752322048,6/5/16,Retweet,RT @AAPInNews: CSE slams anti odd-even campaign https://t.co/n0j7rk0Db3
728409909847457792,6/5/16,Retweet,RT @Shalupcrf: PM modi should be asked 2 identify d examination hall where he sat 4 his exams. After all same law must b applied 2 everyone…
728409873386508288,6/5/16,Retweet,"RT @Shalupcrf: “Modi should be meted out the same treatment as the process was adopted in my case"" Jitendra Tomar https://t.co/qg0mhfHjTQ"
728408983749337088,6/5/16,Retweet,"RT @AAPInNews: Read- In Delhi, a new classroom
Written by @ashutosh83B https://t.co/zSqBROT1az"
728408930775408640,6/5/16,Retweet,"RT @AAPInNews: Punjab 

Ex-servicemen bodies announce support for AAP https://t.co/oiRYZmkzYa"
728408168578076672,6/5/16,Retweet,RT @dhawan_himanshi: In the season of degree disclosures https://t.co/z18wnRG2PO
728408089200885760,6/5/16,Retweet,"RT @brijeshgoyalaap: Nice initiative by Delhi govt .
@ArvindKejriwal https://t.co/5hoGR0FiH3"
728407890004824067,6/5/16,Retweet,RT @ashutosh83B: Sources Told me reporters/editors are asked not to carry PM degree story.PMO is working overnight.Promoters are under pres…
728407828415778816,6/5/16,Retweet,RT @AAPInNews: Let people know how educated Modi is: CM to DU https://t.co/jIzxSgGpAd
728397894781296641,6/5/16,Self,"Mr Aveek Sircar? Busy wid Mamta bashing? Dr Pranoy Roy? Sir, didn't expect this from u (2/2)"
728397831577468929,6/5/16,Self,"Some media houses have told their reporters not to touch PM degree issue. Other than known Modi-channels, list includes ABP n NDTV(1/2)"
728352673515319296,5/5/16,Retweet,RT @koshurkot: Serious allegation .@narendramodi  should clarify  https://t.co/D32eineTFS
728351822629441536,5/5/16,Retweet,"RT @DaaruBaazMehta: EXCLUSIVE

PMO planted a story with a forged degree in newspapers: @AashishKhetan 

 https://t.co/Hxyk9MXlgA"
728350247961952256,5/5/16,Retweet,RT @Shalupcrf: BBC- केजरीवाल ने दिल्ली विश्वविद्यालय को पत्र लिखकर PM नरेंद्र मोदी की बीए की डिग्री सार्वजनिक करने की मांग की है. https://t…
728350057448214528,5/5/16,Retweet,"RT @VishalDadlani: What an absurd demand! However, demanding that the law be equal for all citizens, PM included, is not absurd at all! htt…"
728349980839284736,5/5/16,Retweet,"RT @DaaruBaazMehta: EXCLUSIVE

After @raghav_chadha, now @AashishKhetan EXPOSES Narendra Modi's Degree

cc @ArvindKejriwal @msisodia https:…"
728349841772953600,5/5/16,Retweet,RT @msisodia: Feedback meeting with Principals returned from IIM training. Full of energy &amp; new ideas. #DelhiEducation revolution. https://…
728349771245748224,5/5/16,Retweet,RT @msisodia: Thanks @anandpassion . I am feeling proud to be part of effective &amp; honest govt. #DelhiEducation https://t.co/3HGvzhRk9J
728349714375188480,5/5/16,Self,V interesting article https://t.co/rilGDGsksJ
728347664035684353,5/5/16,Retweet,RT @Ajay1975Kumar: @msisodia @anandpassion true sir...first time in 12 yr schooling of my daughter... School seeking permission from govt f…
728255995214848004,5/5/16,Retweet,RT @EconomicTimes: .@ArvindKejriwal to announce Entrepreneurship Council for Delhi (ET Now) https://t.co/LoeGUHMhjg
728255786862809088,5/5/16,Retweet,RT @FinancialXpress: Delhi CM @ArvindKejriwal writes to DU VC; wants PM Modi's degree on the university’s site https://t.co/AvCOKRhac4 http…
728255296192176128,5/5/16,Retweet,RT @bhagwantmann: Mazboori ch Punjab chhad k gye Punjabio...Sarian Nu Ghar wapis Lai K aawange....apna Punjab Theek Krange...Love... https:…
728255052809310211,5/5/16,Self,I urge all our volunteers to reach the accident site and work tirelessly for the people in this hour of need(2/2)
728254987495559168,5/5/16,Self,My heartfelt condolences to those who lost lives in the Kumbh Mela. AAP volunteers have reached the spot(1/2
728254690748571649,5/5/16,Self,PM being less educated is not an issue. But forging n faking a degree is criminal offence n breach of trust https://t.co/T9eTUwBZkF
728253965658247168,5/5/16,Retweet,"RT @Shalupcrf: It would have been a matter of pride for DU if PM @narendramodi had studied there, they would have certainly showed it: @Aas…"
728253817993580548,5/5/16,Retweet,RT @Shalupcrf: PMO planted a story with a forged degree in newspapers: @AashishKhetan  https://t.co/3JTTwLdQrU
728253645586763776,5/5/16,Retweet,"RT @JantaKaReporter: Fomrer Delhi law minister Jitendra Tomar wants PM Modi's arrest, wants him taken to DU to identify exam hall etc https…"
728253590897184768,5/5/16,Retweet,RT @IndiaToday: Never before we have had a PM whose very educational qualification has come under cloud: @AashishKhetan #ITVideo https://t.…
728253238407880705,5/5/16,Retweet,RT @pkurup: not surprised after all the harassment he faced for what seems like a similar issue. https://t.co/SA371fcW25
728253155205521408,5/5/16,Retweet,"RT @im_javedkhan: सूत्र: कांग्रेस और भाजपा में समझौता, तुम मोदी की डिग्री के बारे में चुप रहोगे, हम हेलिकॉप्टर घोटाले में सोनिया जी पर कार्…"
728251830296186880,5/5/16,Retweet,"RT @aaprohit: आप विधायक @JSTomarMLA ने प्रधानमंत्री की डिग्री के लिए लगाई RTI
प्रधानमंत्री को अपनी डिग्री सार्वजनिक  करनी चाहिये।

https://…"
728248718449881089,5/5/16,Retweet,RT @AashishKhetan: Am live on @IndiaToday. Watch explosive documents on how @narendramodi ji forged documents to show he is a graduate. He…
728243981948096518,5/5/16,Retweet,"RT @Hemant_80: Looking at the facts n confidence with which @AashishKhetan challenged PM's degree on @aajtak, it's going 2 give many sleepl…"
728243314374356994,5/5/16,Self,Imp point https://t.co/U1DJcWXsnJ
728239505497460736,5/5/16,Retweet,"RT @DaaruBaazMehta: WATCH FULL

@raghav_chadha EXPOSES  PM Modi's educational qualifications claims with Proof.

https://t.co/OKcLLXfQXk"
728239051065544705,5/5/16,Retweet,"RT @DaaruBaazMehta: EXCLUSIVE

AAP .@raghav_chadha Exposes Narendra Modi's Degree with Proof.

@ArvindKejriwal @AashishKhetan 

RT Max http…"
728212847029833729,5/5/16,Retweet,"RT @AAPInNews: Make Narendra Modi's BA degree public, Arvind Kejriwal tells Delhi University - Economic Times - https://t.co/Kg6BGP0Dby"
728212835612905473,5/5/16,Retweet,RT @jalajboy: BJP defending PM's fake degree by bringing up AAP MLA. He was sacked &amp; arrested. Will PM meet same fate for same crime? #Rule…
728136838766989316,5/5/16,Retweet,RT @aajtak: BREAKING NEWS: सीएम केजरीवाल ने DU से पीएम की डिग्री सार्वजनिक करने की मांग की https://t.co/9sk8tHNITL #aajtak https://t.co/m5e…
728136639357190144,5/5/16,Retweet,RT @vinodkapri: डिग्री विवाद पर क्यों नहीं DU और खुद प्रधानमंत्री खुलकर डिग्री सामने लाते और सफ़ाई देते?क्या हम लोकतंत्र में इतनी पारदर्शि…
728132464749641728,5/5/16,Retweet,RT @IACAbhi: कही मोदी जी की दोनो डिग्री फर्जी तो नही?- .@ArvindKejriwal https://t.co/I3sySKcVKH
728127866286678016,5/5/16,Retweet,"RT @Ankit_Tyagi01: .@ArvindKejriwal attacks @PMOIndia, writes to DU VC asking him to make PM's BA degree public to settle controversy https…"
728121986153488385,5/5/16,Self,"My letter to VC, DU on the issue of PM's degree https://t.co/EYZYZZXdFa"
728073177092345859,5/5/16,Retweet,"RT @HarmeetSSangha: BJP agrees that Sonia is the force behind Augusta Westland scams. They have the needed proof, But won't arrest because…"
728049298152296452,5/5/16,Retweet,RT @AAPInNews: Good News -  स्पोर्ट्स स्कूल बनाएगी सरकार https://t.co/VA5V3zW8KT
728049222411489282,5/5/16,Retweet,"RT @AAPInNews: एक्शन का बुधवार- टॉयलेट निर्माण में गड़बड़ी, 3 इंजीनियर को किया सस्पेंड https://t.co/dXgrrrrIP3"
728049210550005760,5/5/16,Retweet,"RT @AAPInNews: एक्शन का बुधवार- अचानक स्कूल पहुंचे सिसोदिया, वाइस प्रिंसिपल सस्पेंड https://t.co/ObRLp2bI7N"
728047993966956548,5/5/16,Retweet,RT @AashishKhetan: AAP search for Modi’s grad degree hits deadend at DU https://t.co/F7i5hCQ889
728018893344784384,5/5/16,Retweet,RT @AAPInNews: DU turned away leaders seeking information on PM’s degree: AAP - https://t.co/w4JMaEC8RV https://t.co/3kcRQJ3x1n
728018284759687168,5/5/16,Retweet,"RT @ShekharGupta: Yes, an intriguing caption. But more intriguing: why're degrees not found with recipients. Why need to go to Univs? https…"
728018119810256896,5/5/16,Retweet,"RT @NewsX: Narendra Modi doesn't have DU degree, alleges Arvind Kejriwal. @narendramodi @ArvindKejriwal 
https://t.co/moaIcl1QqE"
728017931611820034,5/5/16,Retweet,"RT @ProKabaddi: Delhi CM @ArvindKejriwal had some words of praise for #ProKabaddi during his visit to the KBDY event at Delhi!
https://t.co…"
